t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
21.80,7.206,0.864,-2.745,0.219,-0.027,-0.2,-0.1,11.8,32.805,0.255,0.864,AVOID,1,8.47,1
21.90,7.227,0.869,-2.748,0.213,-0.027,-0.2,0.2,12.1,32.784,0.252,0.869,AVOID,1,8.45,1
22.00,7.248,0.873,-2.751,0.207,-0.028,-0.2,0.4,12.3,32.764,0.249,0.873,AVOID,1,8.43,1
22.10,7.268,0.877,-2.754,0.201,-0.029,-0.1,0.5,12.6,32.744,0.246,0.877,AVOID,1,8.41,1
22.20,7.287,0.881,-2.757,0.196,-0.030,-0.1,0.5,12.9,32.725,0.243,0.881,AVOID,1,8.41,1
22.30,7.302,0.884,-2.759,0.191,-0.032,-0.1,0.4,13.1,32.710,0.241,0.884,AVOID,1,8.39,1
22.40,7.321,0.888,-2.763,0.187,-0.033,-0.0,0.2,13.4,32.691,0.237,0.888,AVOID,1,8.37,1
22.50,7.339,0.892,-2.766,0.183,-0.034,0.0,-0.0,13.7,32.673,0.234,0.892,AVOID,1,8.36,1
22.60,7.356,0.895,-2.770,0.179,-0.035,0.1,-0.3,14.0,32.656,0.230,0.895,AVOID,1,8.34,1
22.70,7.370,0.898,-2.772,0.177,-0.034,0.1,-0.5,14.2,32.642,0.228,0.898,AVOID,1,8.33,1
22.80,7.388,0.902,-2.775,0.175,-0.034,0.1,-0.8,14.5,32.625,0.225,0.902,AVOID,1,8.31,1
22.90,7.405,0.905,-2.778,0.173,-0.033,0.1,-1.0,14.8,32.608,0.222,0.905,AVOID,1,8.30,1
23.00,7.418,0.908,-2.781,0.172,-0.032,0.1,-1.2,15.0,32.594,0.219,0.908,AVOID,1,8.28,1
23.10,7.435,0.912,-2.783,0.171,-0.030,0.0,-1.3,15.2,32.578,0.217,0.912,AVOID,1,8.27,1
23.20,7.452,0.916,-2.786,0.170,-0.028,0.0,-1.3,15.5,32.561,0.214,0.916,AVOID,1,8.26,1
23.30,7.465,0.918,-2.788,0.169,-0.026,-0.0,-1.3,15.7,32.548,0.212,0.918,AVOID,1,8.24,1
23.40,7.482,0.922,-2.790,0.168,-0.024,-0.1,-1.2,15.9,32.531,0.210,0.922,AVOID,1,8.22,1
23.50,7.498,0.926,-2.792,0.167,-0.022,-0.1,-1.0,16.1,32.515,0.208,0.926,AVOID,1,8.21,1
23.60,7.515,0.929,-2.794,0.166,-0.021,-0.1,-0.8,16.3,32.499,0.206,0.929,AVOID,1,8.19,1
23.70,7.528,0.932,-2.795,0.164,-0.020,-0.1,-0.7,16.5,32.486,0.205,0.932,AVOID,1,8.17,1
23.80,7.544,0.936,-2.797,0.162,-0.020,-0.1,-0.4,16.6,32.470,0.203,0.936,AVOID,1,8.15,1
23.90,7.556,0.938,-2.799,0.160,-0.019,-0.1,-0.3,16.8,32.457,0.201,0.938,AVOID,1,8.15,1
24.00,7.569,0.941,-2.800,0.158,-0.019,-0.1,-0.1,16.9,32.445,0.200,0.941,AVOID,1,8.14,1
24.10,7.584,0.944,-2.802,0.155,-0.020,-0.1,0.0,17.0,32.430,0.198,0.944,AVOID,1,8.12,1
24.20,7.599,0.948,-2.804,0.153,-0.021,-0.0,0.1,17.2,32.415,0.196,0.948,AVOID,1,8.11,1
24.30,7.611,0.950,-2.806,0.152,-0.021,0.0,0.1,17.2,32.403,0.194,0.950,AVOID,1,8.09,1
24.40,7.626,0.954,-2.808,0.151,-0.022,0.0,0.1,17.3,32.388,0.192,0.954,AVOID,1,8.08,1
24.50,7.641,0.957,-2.810,0.152,-0.023,0.0,0.1,17.3,32.373,0.190,0.957,AVOID,1,8.06,1
24.60,7.656,0.961,-2.813,0.155,-0.023,0.1,-0.0,17.3,32.359,0.187,0.961,AVOID,1,8.05,1
24.70,7.671,0.965,-2.815,0.160,-0.023,0.1,-0.1,17.2,32.343,0.185,0.965,AVOID,1,8.03,1
24.80,7.687,0.969,-2.817,0.167,-0.023,0.1,-0.2,17.1,32.328,0.183,0.969,AVOID,1,8.02,1
24.90,7.704,0.973,-2.819,0.176,-0.022,0.1,-0.2,17.1,32.311,0.181,0.973,AVOID,1,8.00,1
25.00,7.718,0.977,-2.821,0.185,-0.022,0.0,-0.3,17.0,32.297,0.179,0.977,AVOID,1,7.98,1
25.10,7.736,0.982,-2.823,0.197,-0.021,0.0,-0.2,16.9,32.279,0.177,0.982,AVOID,1,7.96,1
25.20,7.756,0.988,-2.825,0.212,-0.020,-0.0,-0.2,16.8,32.259,0.175,0.988,AVOID,1,7.94,1
25.30,7.773,0.992,-2.826,0.225,-0.019,-0.0,-0.1,16.6,32.243,0.174,0.992,AVOID,1,7.92,1
25.40,7.795,0.999,-2.828,0.243,-0.017,-0.1,0.1,16.5,32.220,0.172,0.999,AVOID,1,7.90,1
25.50,7.819,1.006,-2.830,0.259,-0.016,-0.1,0.3,16.3,32.196,0.170,1.006,AVOID,1,7.87,1
25.60,7.845,1.013,-2.832,0.274,-0.016,-0.1,0.5,16.2,32.171,0.168,1.013,AVOID,1,7.85,1
25.70,7.872,1.021,-2.834,0.287,-0.016,-0.1,0.7,16.0,32.144,0.166,1.021,AVOID,1,7.82,1
25.80,7.895,1.028,-2.835,0.296,-0.017,-0.1,0.9,15.8,32.122,0.165,1.028,AVOID,1,7.82,1
25.90,7.923,1.036,-2.838,0.307,-0.018,-0.1,1.0,15.6,32.093,0.162,1.036,AVOID,1,7.79,1
26.00,7.953,1.045,-2.840,0.316,-0.020,-0.1,1.0,15.4,32.064,0.160,1.045,AVOID,1,7.76,1
26.10,7.984,1.054,-2.843,0.324,-0.022,-0.1,1.0,15.1,32.033,0.157,1.054,AVOID,1,7.73,1
26.20,8.015,1.063,-2.846,0.315,-0.026,-0.1,0.8,14.9,32.003,0.154,1.063,NAV,1,7.70,0
26.30,8.039,1.070,-2.848,0.303,-0.030,-0.0,0.6,14.6,31.979,0.152,1.070,NAV,1,7.67,0
26.40,8.067,1.079,-2.852,0.290,-0.035,-0.0,0.2,14.4,31.951,0.148,1.079,NAV,1,7.64,0
26.50,8.094,1.087,-2.855,0.278,-0.038,0.0,-0.3,14.1,31.925,0.145,1.087,NAV,1,7.61,0
26.60,8.120,1.095,-2.859,0.269,-0.039,0.1,-0.8,13.7,31.899,0.141,1.095,NAV,1,7.58,0
26.70,8.145,1.103,-2.862,0.262,-0.040,0.1,-1.3,13.4,31.874,0.138,1.103,NAV,1,7.56,0
26.80,8.165,1.110,-2.865,0.257,-0.039,0.1,-1.6,13.2,31.854,0.135,1.110,NAV,1,7.54,0
26.90,8.190,1.118,-2.868,0.252,-0.037,0.1,-1.9,12.8,31.830,0.132,1.118,NAV,1,7.51,0
27.00,8.214,1.126,-2.871,0.249,-0.034,0.1,-2.1,12.5,31.806,0.129,1.126,NAV,1,7.49,0
27.10,8.233,1.132,-2.872,0.247,-0.031,0.1,-2.1,12.2,31.788,0.128,1.132,NAV,1,7.47,0
27.20,8.256,1.139,-2.874,0.245,-0.026,0.1,-2.0,11.9,31.764,0.126,1.139,AVOID,1,7.44,1
27.30,8.280,1.147,-2.876,0.243,-0.022,0.0,-1.8,11.7,31.741,0.124,1.147,AVOID,1,7.42,1
27.40,8.298,1.153,-2.877,0.239,-0.019,-0.0,-1.5,11.6,31.723,0.123,1.153,AVOID,1,7.39,1
27.50,8.321,1.160,-2.878,0.235,-0.016,-0.1,-1.2,11.4,31.700,0.122,1.160,AVOID,1,7.36,1
27.60,8.343,1.167,-2.879,0.229,-0.014,-0.1,-0.8,11.4,31.679,0.121,1.167,AVOID,1,7.34,1
27.70,8.365,1.174,-2.880,0.224,-0.013,-0.2,-0.4,11.4,31.657,0.120,1.174,AVOID,1,7.31,1
27.80,8.382,1.179,-2.881,0.219,-0.012,-0.2,-0.1,11.4,31.640,0.119,1.179,AVOID,1,7.31,1
27.90,8.402,1.185,-2.883,0.213,-0.012,-0.2,0.1,11.5,31.620,0.117,1.185,AVOID,1,7.29,1
28.00,8.423,1.191,-2.884,0.207,-0.013,-0.2,0.3,11.6,31.600,0.116,1.191,AVOID,1,7.27,1
28.10,8.442,1.197,-2.886,0.201,-0.015,-0.1,0.4,11.7,31.581,0.114,1.197,AVOID,1,7.25,1
28.20,8.457,1.202,-2.887,0.196,-0.017,-0.1,0.4,11.8,31.565,0.113,1.202,AVOID,1,7.23,1
28.30,8.476,1.207,-2.889,0.191,-0.019,-0.0,0.3,12.0,31.547,0.111,1.207,AVOID,1,7.21,1
28.40,8.494,1.212,-2.891,0.187,-0.022,0.0,0.1,12.1,31.529,0.109,1.212,AVOID,1,7.19,1
28.50,8.512,1.218,-2.893,0.183,-0.024,0.1,-0.1,12.3,31.512,0.107,1.218,AVOID,1,7.18,1
28.60,8.529,1.223,-2.896,0.180,-0.026,0.1,-0.4,12.5,31.494,0.104,1.223,AVOID,1,7.16,1
28.70,8.546,1.228,-2.898,0.177,-0.028,0.1,-0.6,12.6,31.478,0.102,1.228,AVOID,1,7.14,1
28.80,8.560,1.232,-2.900,0.176,-0.028,0.1,-0.8,12.7,31.464,0.100,1.232,AVOID,1,7.13,1
28.90,8.577,1.237,-2.903,0.174,-0.029,0.1,-1.0,12.8,31.448,0.097,1.237,AVOID,1,7.11,1
29.00,8.593,1.242,-2.906,0.173,-0.028,0.1,-1.2,13.0,31.431,0.094,1.242,AVOID,1,7.10,1
29.10,8.610,1.247,-2.908,0.172,-0.027,0.1,-1.3,13.1,31.415,0.092,1.247,AVOID,1,7.08,1
29.20,8.626,1.253,-2.910,0.171,-0.026,0.0,-1.3,13.2,31.399,0.090,1.253,AVOID,1,7.07,1
29.30,8.640,1.257,-2.912,0.170,-0.024,-0.0,-1.2,13.3,31.386,0.088,1.257,AVOID,1,7.05,1
29.40,8.656,1.262,-2.914,0.169,-0.023,-0.0,-1.1,13.4,31.370,0.086,1.262,AVOID,1,7.03,1
29.50,8.672,1.267,-2.916,0.168,-0.021,-0.1,-0.9,13.5,31.354,0.084,1.267,AVOID,1,7.02,1
29.60,8.688,1.272,-2.918,0.166,-0.020,-0.1,-0.7,13.6,31.338,0.082,1.272,AVOID,1,7.00,1
29.70,8.704,1.277,-2.919,0.164,-0.018,-0.1,-0.5,13.7,31.322,0.081,1.277,AVOID,1,6.98,1
29.80,8.719,1.281,-2.921,0.162,-0.018,-0.1,-0.3,13.7,31.307,0.079,1.281,AVOID,1,6.97,1
29.90,8.735,1.286,-2.923,0.159,-0.018,-0.1,-0.1,13.8,31.292,0.077,1.286,AVOID,1,6.97,1
30.00,8.747,1.290,-2.924,0.157,-0.018,-0.1,-0.0,13.8,31.280,0.076,1.290,AVOID,1,6.95,1
30.10,8.762,1.294,-2.926,0.155,-0.018,-0.1,0.1,13.9,31.265,0.074,1.294,AVOID,1,6.94,1
30.20,8.777,1.299,-2.928,0.152,-0.019,-0.0,0.1,13.9,31.250,0.072,1.299,AVOID,1,6.92,1
30.30,8.791,1.303,-2.930,0.150,-0.020,0.0,0.1,14.0,31.236,0.070,1.303,AVOID,1,6.91,1
30.40,8.805,1.308,-2.932,0.150,-0.021,0.1,0.0,14.0,31.222,0.068,1.308,AVOID,1,6.89,1
30.50,8.820,1.313,-2.934,0.152,-0.022,0.1,-0.1,14.0,31.208,0.066,1.313,AVOID,1,6.88,1
30.60,8.834,1.317,-2.936,0.155,-0.023,0.1,-0.2,14.0,31.194,0.064,1.317,AVOID,1,6.86,1
30.70,8.846,1.321,-2.938,0.159,-0.023,0.1,-0.3,13.9,31.182,0.062,1.321,AVOID,1,6.85,1
30.80,8.862,1.326,-2.940,0.165,-0.022,0.1,-0.3,13.9,31.166,0.060,1.326,AVOID,1,6.85,1
30.90,8.878,1.331,-2.942,0.174,-0.022,0.1,-0.4,13.8,31.150,0.058,1.331,AVOID,1,6.83,1
31.00,8.895,1.337,-2.944,0.185,-0.021,0.0,-0.4,13.8,31.134,0.056,1.337,AVOID,1,6.82,1
31.10,8.913,1.343,-2.946,0.197,-0.019,0.0,-0.3,13.7,31.115,0.054,1.343,AVOID,1,6.80,1
31.20,8.933,1.349,-2.948,0.211,-0.017,-0.0,-0.2,13.6,31.096,0.052,1.349,AVOID,1,6.78,1
31.30,8.954,1.355,-2.949,0.227,-0.015,-0.1,-0.0,13.5,31.075,0.051,1.355,AVOID,1,6.76,1
31.40,8.977,1.362,-2.951,0.245,-0.013,-0.1,0.2,13.3,31.053,0.049,1.362,AVOID,1,6.74,1
31.50,8.996,1.368,-2.952,0.258,-0.011,-0.1,0.4,13.2,31.034,0.048,1.368,AVOID,1,6.72,1
31.60,9.016,1.374,-2.953,0.270,-0.010,-0.1,0.6,13.1,31.014,0.047,1.374,AVOID,1,6.69,1
31.70,9.038,1.381,-2.954,0.281,-0.009,-0.1,0.8,12.9,30.993,0.046,1.381,AVOID,1,6.65,1
31.80,9.065,1.389,-2.955,0.293,-0.008,-0.1,1.0,12.7,30.966,0.045,1.389,AVOID,1,6.62,1
31.90,9.094,1.397,-2.957,0.304,-0.009,-0.1,1.1,12.5,30.938,0.043,1.397,AVOID,1,6.59,1
32.00,9.124,1.406,-2.958,0.313,-0.011,-0.1,1.1,12.2,30.908,0.042,1.406,AVOID,1,6.56,1
32.10,9.154,1.415,-2.960,0.322,-0.013,-0.0,1.1,12.0,30.878,0.040,1.415,AVOID,1,6.53,1
32.20,9.185,1.424,-2.962,0.317,-0.017,-0.0,0.9,11.7,30.848,0.038,1.424,NAV,1,6.50,0
32.30,9.215,1.433,-2.964,0.302,-0.023,0.0,0.6,11.4,30.818,0.036,1.433,NAV,1,6.47,0
32.40,9.238,1.440,-2.967,0.291,-0.028,0.0,0.2,11.1,30.796,0.033,1.440,NAV,1,6.44,0
32.50,9.265,1.449,-2.970,0.280,-0.033,0.1,-0.3,10.8,30.769,0.030,1.449,NAV,1,6.42,0
32.60,9.291,1.457,-2.973,0.270,-0.036,0.1,-0.8,10.5,30.743,0.027,1.457,NAV,1,6.39,0
32.70,9.317,1.465,-2.976,0.263,-0.037,0.1,-1.3,10.2,30.718,0.024,1.465,NAV,1,6.37,0
32.80,9.342,1.473,-2.979,0.257,-0.034,0.1,-1.7,9.9,30.693,0.021,1.473,NAV,1,6.35,0
32.90,9.366,1.481,-2.981,0.252,-0.030,0.1,-2.0,9.6,30.669,0.019,1.481,NAV,1,6.33,0
33.00,9.391,1.489,-2.983,0.249,-0.024,0.1,-2.2,9.3,30.646,0.017,1.489,NAV,1,6.33,0
33.10,9.410,1.495,-2.984,0.247,-0.019,0.0,-2.2,9.1,30.627,0.016,1.495,NAV,1,6.31,0
33.20,9.433,1.503,-2.985,0.246,-0.011,0.0,-2.1,8.9,30.604,0.015,1.503,AVOID,1,6.29,1
33.30,9.457,1.511,-2.984,0.243,-0.004,-0.0,-1.8,8.8,30.580,0.016,1.511,AVOID,1,6.24,1
33.40,9.480,1.518,-2.984,0.239,0.004,-0.1,-1.5,8.8,30.557,0.016,1.518,AVOID,1,6.22,1
33.50,9.503,1.525,-2.982,0.234,0.011,-0.1,-1.1,8.9,30.535,0.018,1.525,AVOID,1,6.21,1
33.60,9.521,1.530,-2.981,0.230,0.015,-0.2,-0.8,9.0,30.517,0.019,1.530,AVOID,1,6.19,1
33.70,9.543,1.537,-2.979,0.224,0.020,-0.2,-0.5,9.2,30.496,0.021,1.537,AVOID,1,6.16,1
33.80,9.564,1.543,-2.977,0.218,0.024,-0.2,-0.2,9.4,30.475,0.023,1.543,AVOID,1,6.14,1
33.90,9.585,1.549,-2.974,0.212,0.027,-0.1,0.1,9.7,30.454,0.026,1.549,AVOID,1,6.11,1
34.00,9.605,1.555,-2.971,0.206,0.029,-0.1,0.2,10.0,30.435,0.029,1.555,AVOID,1,6.09,1
34.10,9.625,1.561,-2.968,0.200,0.030,-0.0,0.2,10.3,30.415,0.032,1.561,AVOID,1,6.07,1
34.20,9.644,1.566,-2.965,0.195,0.031,0.0,0.1,10.6,30.397,0.035,1.566,AVOID,1,6.05,1
34.30,9.662,1.572,-2.962,0.190,0.031,0.1,-0.0,10.9,30.378,0.038,1.572,AVOID,1,6.03,1
34.40,9.677,1.576,-2.960,0.187,0.031,0.1,-0.2,11.1,30.364,0.040,1.576,AVOID,1,6.01,1
34.50,9.695,1.581,-2.957,0.184,0.029,0.2,-0.5,11.4,30.346,0.043,1.581,AVOID,1,5.99,1
34.60,9.712,1.586,-2.954,0.181,0.027,0.2,-0.8,11.7,30.329,0.046,1.586,AVOID,1,6.01,1
34.70,9.729,1.592,-2.951,0.179,0.024,0.2,-1.1,12.0,30.312,0.049,1.592,AVOID,1,5.99,1
34.80,9.747,1.597,-2.948,0.178,0.022,0.1,-1.3,12.3,30.296,0.052,1.597,AVOID,1,5.97,1
34.90,9.760,1.601,-2.946,0.177,0.021,0.1,-1.5,12.5,30.282,0.054,1.601,AVOID,1,5.95,1
35.00,9.777,1.606,-2.943,0.176,0.021,0.0,-1.6,12.8,30.266,0.057,1.606,AVOID,1,5.93,1
35.10,9.794,1.611,-2.941,0.175,0.021,-0.0,-1.6,13.0,30.249,0.059,1.611,AVOID,1,5.92,1
35.20,9.807,1.615,-2.939,0.174,0.021,-0.0,-1.6,13.2,30.236,0.061,1.615,AVOID,1,5.90,1
35.30,9.823,1.620,-2.936,0.173,0.021,-0.1,-1.4,13.4,30.220,0.064,1.620,AVOID,1,5.88,1
35.40,9.840,1.625,-2.934,0.172,0.022,-0.1,-1.3,13.7,30.204,0.066,1.625,AVOID,1,5.86,1
35.50,9.856,1.630,-2.931,0.170,0.022,-0.1,-1.0,13.9,30.188,0.069,1.630,AVOID,1,5.84,1
35.60,9.872,1.635,-2.929,0.168,0.022,-0.1,-0.8,14.0,30.172,0.071,1.635,AVOID,1,5.83,1
35.70,9.888,1.640,-2.926,0.166,0.021,-0.1,-0.6,14.2,30.156,0.074,1.640,AVOID,1,5.83,1
35.80,9.901,1.644,-2.924,0.164,0.020,-0.1,-0.4,14.3,30.144,0.076,1.644,AVOID,1,5.83,1
35.90,9.916,1.649,-2.922,0.161,0.019,-0.1,-0.2,14.5,30.129,0.078,1.649,AVOID,1,5.83,1
36.00,9.932,1.654,-2.921,0.158,0.016,-0.0,-0.1,14.6,30.114,0.079,1.654,AVOID,1,5.81,1
36.10,9.947,1.658,-2.919,0.155,0.014,0.0,0.0,14.8,30.099,0.081,1.658,AVOID,1,5.79,1
36.20,9.958,1.662,-2.918,0.153,0.012,0.1,0.0,14.9,30.088,0.082,1.662,AVOID,1,5.78,1
36.30,9.973,1.666,-2.917,0.151,0.009,0.1,-0.0,15.0,30.073,0.083,1.666,AVOID,1,5.76,1
36.40,9.987,1.671,-2.916,0.151,0.006,0.1,-0.1,15.0,30.059,0.084,1.671,AVOID,1,5.75,1
36.50,10.002,1.676,-2.916,0.152,0.004,0.1,-0.2,15.0,30.045,0.084,1.676,AVOID,1,5.73,1
36.60,10.016,1.681,-2.915,0.155,0.002,0.1,-0.3,15.0,30.031,0.085,1.681,AVOID,1,5.72,1
36.70,10.031,1.686,-2.915,0.160,0.000,0.1,-0.5,15.0,30.016,0.085,1.686,AVOID,1,5.70,1
36.80,10.047,1.691,-2.915,0.167,-0.001,0.1,-0.5,15.0,30.001,0.085,1.691,AVOID,1,5.69,1
36.90,10.060,1.695,-2.915,0.174,-0.001,0.0,-0.6,14.9,29.988,0.085,1.695,AVOID,1,5.67,1
37.00,10.077,1.701,-2.915,0.185,-0.002,-0.0,-0.6,14.8,29.972,0.085,1.701,AVOID,1,5.66,1
37.10,10.095,1.707,-2.915,0.197,-0.002,-0.1,-0.5,14.7,29.954,0.085,1.707,AVOID,1,5.64,1
37.20,10.114,1.714,-2.915,0.211,-0.001,-0.1,-0.3,14.6,29.935,0.085,1.714,AVOID,1,5.62,1
37.30,10.135,1.721,-2.915,0.227,-0.001,-0.1,-0.1,14.5,29.914,0.085,1.721,AVOID,1,5.60,1
37.40,10.158,1.728,-2.915,0.244,-0.000,-0.1,0.1,14.4,29.892,0.085,1.728,AVOID,1,5.58,1
37.50,10.177,1.734,-2.915,0.258,0.000,-0.1,0.3,14.2,29.873,0.085,1.734,AVOID,1,5.56,1
37.60,10.203,1.742,-2.915,0.272,-0.000,-0.1,0.6,14.1,29.848,0.085,1.742,AVOID,1,5.53,1
37.70,10.229,1.750,-2.916,0.285,-0.001,-0.1,0.8,13.9,29.822,0.084,1.750,AVOID,1,5.51,1
37.80,10.257,1.759,-2.916,0.297,-0.003,-0.1,1.0,13.7,29.795,0.084,1.759,AVOID,1,5.48,1
37.90,10.280,1.766,-2.917,0.305,-0.005,-0.1,1.1,13.5,29.772,0.083,1.766,AVOID,1,5.45,1
38.00,10.310,1.775,-2.919,0.314,-0.009,-0.0,1.1,13.3,29.743,0.081,1.775,AVOID,1,5.43,1
38.10,10.341,1.785,-2.920,0.323,-0.013,0.0,1.0,13.0,29.713,0.080,1.785,AVOID,1,5.40,1
38.20,10.372,1.794,-2.922,0.319,-0.019,0.0,0.9,12.8,29.683,0.078,1.794,NAV,1,5.37,0
38.30,10.401,1.804,-2.925,0.304,-0.027,0.1,0.6,12.5,29.654,0.075,1.804,NAV,1,5.34,0
38.40,10.430,1.813,-2.928,0.291,-0.034,0.1,0.1,12.3,29.626,0.072,1.813,NAV,1,5.27,0
38.50,10.451,1.820,-2.931,0.282,-0.039,0.1,-0.3,12.0,29.605,0.069,1.820,NAV,1,5.25,0
38.60,10.478,1.829,-2.935,0.272,-0.042,0.1,-0.8,11.7,29.579,0.065,1.829,NAV,1,5.25,0
38.70,10.504,1.837,-2.939,0.265,-0.042,0.1,-1.3,11.4,29.554,0.061,1.837,NAV,1,5.22,0
38.80,10.529,1.846,-2.942,0.259,-0.040,0.1,-1.7,11.1,29.529,0.058,1.846,NAV,1,5.20,0
38.90,10.553,1.854,-2.945,0.254,-0.035,0.0,-2.0,10.7,29.505,0.055,1.854,NAV,1,5.18,0
39.00,10.577,1.863,-2.948,0.250,-0.030,0.0,-2.1,10.3,29.482,0.052,1.863,NAV,1,5.16,0
39.10,10.596,1.870,-2.949,0.248,-0.025,0.0,-2.1,10.0,29.463,0.051,1.870,NAV,1,5.14,0
39.20,10.620,1.878,-2.950,0.246,-0.017,-0.0,-2.0,9.6,29.440,0.050,1.878,AVOID,1,5.12,1
39.30,10.639,1.885,-2.951,0.244,-0.011,-0.0,-1.8,9.4,29.422,0.049,1.885,AVOID,1,5.10,1
39.40,10.662,1.893,-2.951,0.240,-0.004,-0.1,-1.5,9.1,29.399,0.049,1.893,AVOID,1,5.08,1
39.50,10.685,1.901,-2.950,0.235,0.003,-0.1,-1.1,9.0,29.377,0.050,1.901,AVOID,1,5.06,1
39.60,10.703,1.907,-2.949,0.230,0.007,-0.1,-0.8,8.9,29.359,0.051,1.907,AVOID,1,5.03,1
39.70,10.724,1.914,-2.948,0.224,0.012,-0.1,-0.5,8.9,29.338,0.052,1.914,AVOID,1,5.01,1
39.80,10.746,1.921,-2.946,0.218,0.017,-0.1,-0.2,8.9,29.317,0.054,1.921,AVOID,1,4.99,1
39.90,10.767,1.927,-2.945,0.213,0.020,-0.1,0.1,9.0,29.297,0.055,1.927,AVOID,1,4.96,1
40.00,10.787,1.934,-2.943,0.208,0.022,-0.1,0.2,9.2,29.277,0.057,1.934,AVOID,1,4.94,1
40.10,10.803,1.939,-2.941,0.206,0.023,-0.0,0.2,9.3,29.262,0.059,1.939,AVOID,1,4.92,1
40.20,10.823,1.945,-2.939,0.205,0.025,0.0,0.2,9.5,29.242,0.061,1.945,AVOID,1,4.90,1
40.30,10.842,1.951,-2.936,0.205,0.026,0.1,0.1,9.7,29.223,0.064,1.951,AVOID,1,4.87,1
40.40,10.862,1.958,-2.933,0.208,0.027,0.1,-0.0,9.8,29.204,0.067,1.958,AVOID,1,4.87,1
40.50,10.878,1.963,-2.931,0.212,0.028,0.1,-0.1,9.8,29.188,0.069,1.963,AVOID,1,4.83,1
40.60,10.899,1.969,-2.928,0.219,0.030,0.2,-0.3,9.7,29.168,0.072,1.969,AVOID,1,4.81,1
40.70,10.921,1.976,-2.925,0.228,0.031,0.2,-0.5,9.7,29.147,0.075,1.976,AVOID,1,4.81,1
40.80,10.943,1.983,-2.922,0.240,0.032,0.2,-0.6,9.6,29.125,0.078,1.983,AVOID,1,4.79,1
40.90,10.962,1.989,-2.919,0.251,0.032,0.2,-0.6,9.5,29.106,0.081,1.989,AVOID,1,4.77,1
41.00,10.987,1.996,-2.915,0.265,0.032,0.1,-0.6,9.3,29.082,0.085,1.996,AVOID,1,4.75,1
41.10,11.008,2.003,-2.912,0.276,0.031,0.1,-0.6,9.2,29.061,0.088,2.003,AVOID,1,4.72,1
41.20,11.030,2.009,-2.910,0.285,0.030,0.1,-0.5,9.1,29.040,0.090,2.009,AVOID,1,4.70,1
41.30,11.058,2.017,-2.907,0.296,0.027,0.0,-0.4,8.9,29.012,0.093,2.017,AVOID,1,4.67,1
41.40,11.081,2.023,-2.905,0.303,0.024,0.0,-0.3,8.8,28.990,0.095,2.023,AVOID,1,4.64,1
41.50,11.111,2.031,-2.902,0.311,0.020,-0.0,-0.1,8.7,28.960,0.098,2.031,AVOID,1,4.64,1
41.60,11.135,2.038,-2.901,0.316,0.016,-0.0,-0.0,8.5,28.936,0.099,2.038,AVOID,1,4.61,1
41.70,11.167,2.046,-2.900,0.322,0.012,-0.1,0.1,8.4,28.906,0.100,2.046,AVOID,1,4.58,1
41.80,11.198,2.053,-2.899,0.327,0.006,-0.1,0.2,8.5,28.875,0.101,2.053,AVOID,1,4.55,1
41.90,11.230,2.061,-2.899,0.331,0.001,-0.1,0.2,8.6,28.843,0.101,2.061,AVOID,1,4.52,1
42.00,11.263,2.069,-2.899,0.335,-0.005,-0.0,0.2,8.6,28.812,0.101,2.069,AVOID,1,4.49,1
42.10,11.296,2.077,-2.900,0.338,-0.011,-0.0,0.1,8.5,28.779,0.100,2.077,AVOID,1,4.45,1
42.20,11.322,2.083,-2.901,0.340,-0.016,0.0,0.0,8.4,28.753,0.099,2.083,AVOID,1,4.42,1
42.30,11.355,2.091,-2.903,0.342,-0.022,0.0,-0.1,8.3,28.721,0.097,2.091,AVOID,1,4.39,1
42.40,11.389,2.099,-2.905,0.344,-0.028,0.1,-0.2,8.2,28.688,0.095,2.099,AVOID,1,4.36,1
42.50,11.423,2.107,-2.908,0.346,-0.033,0.1,-0.3,8.0,28.655,0.092,2.107,AVOID,1,4.32,1
42.60,11.457,2.115,-2.912,0.348,-0.037,0.1,-0.4,7.8,28.622,0.088,2.115,AVOID,1,4.29,1
42.70,11.484,2.122,-2.915,0.349,-0.039,0.1,-0.4,7.7,28.595,0.085,2.122,AVOID,1,4.26,1
42.80,11.518,2.130,-2.918,0.350,-0.041,0.1,-0.5,7.6,28.561,0.082,2.130,AVOID,1,4.23,1
42.90,11.552,2.138,-2.922,0.351,-0.040,0.1,-0.5,7.6,28.528,0.078,2.138,AVOID,1,4.21,1
43.00,11.587,2.145,-2.926,0.352,-0.038,0.1,-0.4,7.7,28.494,0.074,2.145,AVOID,1,4.22,1
43.10,11.615,2.151,-2.928,0.352,-0.035,0.0,-0.4,7.7,28.467,0.072,2.151,AVOID,1,4.18,1
43.20,11.649,2.159,-2.931,0.353,-0.031,-0.0,-0.3,7.7,28.433,0.069,2.159,AVOID,1,4.15,1
43.30,11.684,2.167,-2.934,0.352,-0.027,-0.0,-0.2,7.6,28.399,0.066,2.167,AVOID,1,4.11,1
43.40,11.718,2.175,-2.936,0.351,-0.023,-0.1,-0.2,7.5,28.365,0.064,2.175,AVOID,1,4.08,1
43.50,11.752,2.183,-2.938,0.350,-0.020,-0.1,-0.1,7.4,28.332,0.062,2.183,AVOID,1,4.04,1
