t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
166.40,39.303,0.291,-5.770,0.118,-0.044,0.0,-0.3,49.6,17.723,-0.770,-8.130,AVOID,2,1.09,1
166.50,39.314,0.297,-5.775,0.117,-0.043,0.0,-0.3,49.8,17.716,-0.775,-8.137,AVOID,2,1.08,1
166.60,39.324,0.304,-5.779,0.117,-0.043,0.0,-0.3,50.0,17.709,-0.779,-8.142,AVOID,2,1.07,1
166.70,39.335,0.310,-5.783,0.117,-0.043,-0.0,-0.3,50.1,17.702,-0.783,-8.148,AVOID,2,1.06,1
166.80,39.343,0.315,-5.786,0.117,-0.043,-0.0,-0.3,50.2,17.697,-0.786,-8.153,AVOID,2,1.05,1
166.90,39.353,0.322,-5.791,0.117,-0.043,-0.0,-0.3,50.4,17.690,-0.791,-8.159,AVOID,2,1.05,1
167.00,39.364,0.329,-5.795,0.117,-0.042,-0.0,-0.3,50.6,17.683,-0.795,-8.164,AVOID,2,1.04,1
167.10,39.370,0.332,-5.797,0.117,-0.042,-0.0,-0.3,50.8,17.679,-0.797,-8.168,AVOID,2,1.03,1
167.20,39.378,0.338,-5.801,0.116,-0.042,-0.0,-0.3,51.0,17.673,-0.801,-8.173,AVOID,2,1.02,1
167.30,39.389,0.344,-5.805,0.116,-0.042,-0.0,-0.4,51.3,17.666,-0.805,-8.178,AVOID,2,1.01,1
167.40,39.399,0.351,-5.809,0.116,-0.041,-0.0,-0.4,51.6,17.659,-0.809,-8.184,AVOID,2,1.00,1
167.50,39.409,0.358,-5.813,0.116,-0.041,-0.0,-0.4,51.9,17.652,-0.813,-8.190,AVOID,2,0.99,1
167.60,39.420,0.364,-5.817,0.116,-0.041,-0.0,-0.4,52.1,17.645,-0.817,-8.196,AVOID,2,0.98,1
167.70,39.430,0.371,-5.821,0.115,-0.041,-0.0,-0.4,52.3,17.638,-0.821,-8.201,AVOID,2,0.97,1
167.80,39.438,0.376,-5.824,0.115,-0.041,0.0,-0.4,52.4,17.632,-0.824,-8.205,AVOID,2,0.97,1
167.90,39.448,0.383,-5.828,0.115,-0.040,0.0,-0.4,52.5,17.625,-0.828,-8.211,AVOID,2,0.96,1
168.00,39.458,0.390,-5.832,0.115,-0.040,0.0,-0.4,52.7,17.618,-0.832,-8.216,AVOID,2,0.95,1
168.10,39.468,0.397,-5.836,0.115,-0.040,0.0,-0.4,53.0,17.611,-0.836,-8.222,AVOID,2,0.94,1
168.20,39.478,0.404,-5.840,0.115,-0.039,0.0,-0.4,53.2,17.604,-0.840,-8.227,AVOID,2,0.93,1
168.30,39.486,0.409,-5.843,0.115,-0.039,0.0,-0.4,53.5,17.598,-0.843,-8.231,AVOID,2,0.92,1
168.40,39.496,0.416,-5.847,0.115,-0.039,0.0,-0.4,53.8,17.591,-0.847,-8.237,AVOID,2,0.91,1
168.50,39.507,0.423,-5.850,0.115,-0.039,0.0,-0.4,54.0,17.584,-0.850,-8.242,AVOID,2,0.90,1
168.60,39.516,0.430,-5.854,0.115,-0.039,0.0,-0.4,54.3,17.577,-0.854,-8.247,AVOID,2,0.89,1
168.70,39.526,0.437,-5.858,0.114,-0.038,-0.0,-0.3,54.5,17.569,-0.858,-8.252,AVOID,2,0.88,1
168.80,39.536,0.444,-5.862,0.114,-0.038,-0.0,-0.3,54.6,17.562,-0.862,-8.257,AVOID,2,0.87,1
168.90,39.546,0.452,-5.866,0.114,-0.038,-0.0,-0.4,54.8,17.554,-0.866,-8.262,AVOID,2,0.86,1
169.00,39.554,0.457,-5.869,0.114,-0.038,-0.0,-0.4,54.9,17.548,-0.869,-8.266,AVOID,2,0.86,1
169.10,39.563,0.464,-5.872,0.114,-0.038,-0.0,-0.4,55.2,17.541,-0.872,-8.271,AVOID,2,0.85,1
169.20,39.573,0.472,-5.876,0.114,-0.037,-0.0,-0.4,55.4,17.534,-0.876,-8.276,AVOID,2,0.84,1
169.30,39.581,0.477,-5.879,0.114,-0.037,-0.0,-0.4,55.6,17.528,-0.879,-8.280,AVOID,2,0.83,1
169.40,39.591,0.484,-5.882,0.114,-0.037,-0.0,-0.4,55.9,17.520,-0.882,-8.285,AVOID,2,0.82,1
169.50,39.600,0.492,-5.886,0.114,-0.037,-0.0,-0.4,56.2,17.513,-0.886,-8.290,AVOID,2,0.81,1
169.60,39.610,0.499,-5.890,0.114,-0.037,-0.0,-0.4,56.5,17.505,-0.890,-8.295,AVOID,2,0.80,1
169.70,39.620,0.506,-5.893,0.114,-0.036,-0.0,-0.4,56.8,17.498,-0.893,-8.300,AVOID,2,0.79,1
169.80,39.630,0.513,-5.897,0.114,-0.036,-0.0,-0.4,57.1,17.490,-0.897,-8.305,AVOID,2,0.78,1
169.90,39.637,0.519,-5.900,0.114,-0.036,-0.0,-0.4,57.4,17.484,-0.900,-8.308,AVOID,2,0.77,1
170.00,39.647,0.527,-5.903,0.113,-0.036,0.0,-0.4,57.6,17.477,-0.903,-8.313,AVOID,2,0.76,1
170.10,39.656,0.534,-5.907,0.113,-0.036,0.0,-0.4,57.8,17.469,-0.907,-8.317,AVOID,2,0.75,1
170.20,39.666,0.542,-5.910,0.113,-0.035,0.0,-0.4,58.0,17.461,-0.910,-8.322,AVOID,2,0.74,1
170.30,39.675,0.549,-5.914,0.113,-0.035,0.0,-0.4,58.2,17.454,-0.914,-8.326,AVOID,2,0.73,1
170.40,39.684,0.557,-5.917,0.113,-0.035,0.0,-0.4,58.5,17.446,-0.917,-8.331,AVOID,2,0.72,1
170.50,39.694,0.564,-5.920,0.113,-0.035,0.0,-0.4,58.7,17.438,-0.920,-8.335,AVOID,2,0.71,1
170.60,39.703,0.572,-5.924,0.113,-0.035,-0.0,-0.4,59.0,17.431,-0.924,-8.340,AVOID,2,0.70,1
170.70,39.713,0.580,-5.927,0.113,-0.034,-0.0,-0.4,59.3,17.423,-0.927,-8.344,AVOID,2,0.70,1
170.80,39.720,0.586,-5.930,0.113,-0.034,-0.0,-0.4,59.6,17.417,-0.930,-8.348,AVOID,2,0.68,1
170.90,39.729,0.593,-5.933,0.113,-0.034,-0.0,-0.4,59.9,17.409,-0.933,-8.352,AVOID,2,0.68,1
171.00,39.739,0.601,-5.936,0.113,-0.034,-0.0,-0.4,60.2,17.401,-0.936,-8.356,AVOID,2,0.67,1
171.10,39.748,0.609,-5.940,0.113,-0.034,-0.0,-0.4,60.5,17.393,-0.940,-8.361,AVOID,2,0.66,1
171.20,39.757,0.617,-5.943,0.113,-0.033,-0.0,-0.4,60.8,17.385,-0.943,-8.365,AVOID,2,0.65,1
171.30,39.767,0.624,-5.946,0.113,-0.033,-0.0,-0.4,61.1,17.377,-0.946,-8.369,AVOID,2,0.64,1
171.40,39.776,0.632,-5.950,0.113,-0.033,-0.0,-0.4,61.5,17.369,-0.950,-8.373,AVOID,2,0.63,1
171.50,39.785,0.640,-5.953,0.112,-0.033,-0.0,-0.4,61.8,17.361,-0.953,-8.377,AVOID,2,0.62,1
171.60,39.792,0.646,-5.955,0.112,-0.033,-0.0,-0.4,62.0,17.355,-0.955,-8.380,AVOID,2,0.61,1
171.70,39.801,0.654,-5.959,0.112,-0.033,-0.0,-0.4,62.2,17.347,-0.959,-8.384,AVOID,2,0.60,1
171.80,39.810,0.662,-5.962,0.112,-0.033,-0.0,-0.4,62.4,17.339,-0.962,-8.388,AVOID,2,0.59,1
171.90,39.819,0.670,-5.965,0.112,-0.032,0.0,-0.4,62.7,17.330,-0.965,-8.392,AVOID,2,0.58,1
172.00,39.828,0.679,-5.968,0.112,-0.032,0.0,-0.4,63.0,17.322,-0.968,-8.396,AVOID,2,0.57,1
172.10,39.837,0.687,-5.971,0.112,-0.032,0.0,-0.4,63.3,17.314,-0.971,-8.399,AVOID,2,0.56,1
172.20,39.846,0.695,-5.974,0.112,-0.032,0.0,-0.4,63.6,17.306,-0.974,-8.403,AVOID,2,0.55,1
172.30,39.853,0.701,-5.977,0.112,-0.032,0.0,-0.4,63.8,17.299,-0.977,-8.406,AVOID,2,0.54,1
172.40,39.862,0.710,-5.980,0.112,-0.032,0.0,-0.4,64.1,17.291,-0.980,-8.410,AVOID,2,0.53,1
172.50,39.870,0.718,-5.983,0.112,-0.031,-0.0,-0.4,64.4,17.283,-0.983,-8.413,AVOID,2,0.52,1
172.60,39.879,0.726,-5.986,0.112,-0.031,-0.0,-0.4,64.7,17.274,-0.986,-8.417,AVOID,2,0.51,1
172.70,39.886,0.733,-5.988,0.112,-0.031,-0.0,-0.4,65.0,17.268,-0.988,-8.420,AVOID,2,0.50,1
172.80,39.895,0.741,-5.991,0.112,-0.031,-0.0,-0.4,65.3,17.259,-0.991,-8.423,AVOID,2,,1
172.90,39.904,0.749,-5.994,0.112,-0.031,-0.0,-0.4,65.6,17.251,-0.994,-8.426,AVOID,2,,1
173.00,39.912,0.758,-5.997,0.112,-0.031,-0.0,-0.4,65.9,17.242,-0.997,-8.430,AVOID,2,,1
173.10,39.921,0.766,-6.000,0.112,-0.030,-0.0,-0.4,66.2,17.234,-1.000,-8.433,AVOID,2,,1
173.20,39.929,0.775,-6.003,0.112,-0.030,-0.0,-0.4,66.5,17.225,-1.003,-8.436,AVOID,2,,1
173.30,39.936,0.782,-6.006,0.112,-0.030,-0.0,-0.4,66.8,17.219,-1.006,-8.439,AVOID,2,,1
173.40,39.945,0.790,-6.009,0.112,-0.030,-0.0,-0.4,67.1,17.210,-1.009,-8.442,AVOID,2,,1
173.50,39.953,0.799,-6.012,0.112,-0.030,-0.0,-0.4,67.4,17.201,-1.012,-8.445,AVOID,2,,1
173.60,39.961,0.807,-6.015,0.111,-0.030,-0.0,-0.4,67.7,17.193,-1.015,-8.448,AVOID,2,,1
173.70,39.970,0.816,-6.017,0.111,-0.030,-0.0,-0.4,67.9,17.184,-1.017,-8.451,AVOID,2,,1
173.80,39.978,0.825,-6.020,0.111,-0.030,-0.0,-0.4,68.2,17.175,-1.020,-8.454,AVOID,2,,1
173.90,39.986,0.834,-6.023,0.111,-0.029,0.0,-0.4,68.4,17.167,-1.023,-8.457,AVOID,2,,1
174.00,39.993,0.841,-6.026,0.111,-0.029,0.0,-0.4,68.6,17.159,-1.026,-8.459,AVOID,2,,1
174.10,40.001,0.849,-6.028,0.111,-0.029,0.0,-0.4,68.8,17.151,-1.028,-8.462,AVOID,2,0.54,1
174.20,40.009,0.858,-6.031,0.111,-0.029,0.0,-0.4,69.1,17.142,-1.031,-8.464,AVOID,2,0.77,1
174.30,40.017,0.867,-6.034,0.112,-0.029,0.0,-0.4,69.4,17.133,-1.034,-8.467,AVOID,2,0.82,1
174.40,40.025,0.876,-6.037,0.112,-0.029,-0.0,-0.4,69.7,17.124,-1.037,-8.470,AVOID,2,0.82,1
174.50,40.031,0.883,-6.039,0.112,-0.029,-0.0,-0.4,69.9,17.117,-1.039,-8.472,AVOID,2,0.81,1
174.60,40.039,0.892,-6.042,0.112,-0.028,-0.0,-0.4,70.2,17.108,-1.042,-8.474,AVOID,2,0.80,1
174.70,40.047,0.901,-6.045,0.112,-0.028,-0.0,-0.4,70.5,17.099,-1.045,-8.477,AVOID,2,0.79,1
174.80,40.054,0.908,-6.047,0.112,-0.028,-0.0,-0.4,70.8,17.092,-1.047,-8.479,AVOID,2,0.77,1
174.90,40.060,0.916,-6.049,0.111,-0.028,-0.0,-0.4,71.0,17.084,-1.049,-8.480,AVOID,2,0.76,1
175.00,40.068,0.925,-6.052,0.111,-0.028,-0.0,-0.4,71.3,17.075,-1.052,-8.483,AVOID,2,0.75,1
175.10,40.076,0.934,-6.054,0.111,-0.028,-0.0,-0.4,71.6,17.066,-1.054,-8.485,AVOID,2,0.74,1
175.20,40.082,0.941,-6.056,0.111,-0.028,-0.0,-0.4,71.9,17.059,-1.056,-8.487,AVOID,2,0.73,1
175.30,40.090,0.950,-6.059,0.111,-0.028,-0.0,-0.4,72.2,17.050,-1.059,-8.489,AVOID,2,0.72,1
175.40,40.097,0.960,-6.062,0.111,-0.027,-0.0,-0.4,72.5,17.041,-1.062,-8.491,AVOID,2,0.71,1
175.50,40.105,0.969,-6.065,0.111,-0.027,-0.0,-0.4,72.8,17.031,-1.065,-8.493,AVOID,2,0.71,1
175.60,40.111,0.976,-6.067,0.111,-0.027,-0.0,-0.4,73.1,17.024,-1.067,-8.495,AVOID,2,0.71,1
175.70,40.119,0.986,-6.069,0.111,-0.027,-0.0,-0.4,73.3,17.015,-1.069,-8.497,AVOID,2,0.70,1
175.80,40.126,0.995,-6.072,0.111,-0.027,-0.0,-0.4,73.5,17.005,-1.072,-8.499,AVOID,2,0.72,1
175.90,40.133,1.005,-6.075,0.111,-0.027,0.0,-0.4,73.7,16.996,-1.075,-8.500,AVOID,2,0.74,1
176.00,40.140,1.014,-6.077,0.111,-0.027,0.0,-0.4,73.8,16.987,-1.077,-8.502,AVOID,2,0.78,1
176.10,40.147,1.024,-6.080,0.111,-0.027,0.0,-0.4,73.9,16.977,-1.080,-8.503,AVOID,2,0.81,1
176.20,40.153,1.031,-6.082,0.111,-0.027,0.0,-0.4,74.0,16.969,-1.082,-8.504,AVOID,2,0.85,1
176.30,40.160,1.041,-6.085,0.111,-0.027,0.0,-0.4,74.1,16.960,-1.085,-8.506,AVOID,2,0.50,1
176.40,40.167,1.050,-6.087,0.111,-0.027,0.0,-0.4,74.2,16.950,-1.087,-8.507,AVOID,2,0.53,1
176.50,40.174,1.060,-6.090,0.111,-0.026,0.0,-0.4,74.3,16.941,-1.090,-8.508,AVOID,2,0.55,1
176.60,40.181,1.070,-6.092,0.111,-0.026,0.0,-0.4,74.4,16.931,-1.092,-8.509,AVOID,2,0.58,1
176.70,40.187,1.079,-6.095,0.111,-0.026,-0.0,-0.4,74.4,16.922,-1.095,-8.510,AVOID,2,0.61,1
176.80,40.194,1.089,-6.097,0.111,-0.026,-0.0,-0.4,74.5,16.912,-1.097,-8.511,AVOID,2,0.63,1
176.90,40.201,1.099,-6.100,0.111,-0.026,-0.0,-0.4,74.6,16.902,-1.100,-8.512,AVOID,2,0.66,1
177.00,40.206,1.107,-6.102,0.111,-0.026,-0.0,-0.4,74.7,16.895,-1.102,-8.513,AVOID,2,0.52,1
177.10,40.212,1.116,-6.104,0.111,-0.026,-0.0,-0.4,74.7,16.885,-1.104,-8.514,AVOID,2,0.54,1
177.20,40.219,1.126,-6.107,0.111,-0.026,-0.0,-0.4,74.8,16.875,-1.107,-8.515,AVOID,2,0.56,1
177.30,40.225,1.135,-6.109,0.021,-0.035,-0.0,-0.4,74.9,16.866,-1.109,-8.516,AVOID,2,0.58,1
177.40,40.231,1.135,-6.112,0.013,-0.035,0.0,-0.6,75.2,16.867,-1.112,-8.521,AVOID,2,0.58,1
177.50,40.237,1.134,-6.116,0.013,-0.034,0.1,-0.8,75.6,16.867,-1.116,-8.526,AVOID,2,0.57,1
177.60,40.243,1.134,-6.119,0.013,-0.032,0.1,-1.0,75.9,16.868,-1.119,-8.532,AVOID,2,0.56,1
177.70,40.249,1.134,-6.122,0.012,-0.029,0.1,-1.2,76.3,16.868,-1.122,-8.538,AVOID,2,0.55,1
177.80,40.254,1.134,-6.124,0.011,-0.026,0.2,-1.3,76.6,16.868,-1.124,-8.542,AVOID,2,0.54,1
177.90,40.260,1.134,-6.126,0.011,-0.022,0.2,-1.4,77.0,16.868,-1.126,-8.547,AVOID,2,0.53,1
178.00,40.266,1.133,-6.128,0.011,-0.018,0.2,-1.5,77.4,16.869,-1.128,-8.552,AVOID,2,0.52,1
178.10,40.272,1.133,-6.130,0.011,-0.013,0.2,-1.6,77.7,16.869,-1.130,-8.558,AVOID,2,0.51,1
178.20,40.278,1.133,-6.131,0.011,-0.009,0.2,-1.7,78.1,16.869,-1.131,-8.563,AVOID,2,0.50,1
178.30,40.283,1.133,-6.132,0.011,-0.004,0.2,-1.7,78.5,16.869,-1.132,-8.568,AVOID,2,0.61,1
178.40,40.288,1.133,-6.132,0.011,0.000,0.2,-1.7,78.7,16.869,-1.132,-8.571,AVOID,2,0.61,1
178.50,40.293,1.133,-6.131,0.011,0.005,0.2,-1.7,79.1,16.869,-1.131,-8.576,AVOID,2,0.59,1
178.60,40.299,1.133,-6.131,0.011,0.010,0.2,-1.6,79.5,16.869,-1.131,-8.581,AVOID,2,0.58,1
178.70,40.304,1.133,-6.130,0.010,0.013,0.2,-1.6,79.8,16.869,-1.130,-8.585,AVOID,2,0.57,1
178.80,40.309,1.133,-6.128,0.010,0.017,0.1,-1.5,80.1,16.869,-1.128,-8.590,AVOID,2,0.56,1
178.90,40.314,1.134,-6.126,0.010,0.020,0.1,-1.3,80.4,16.869,-1.126,-8.594,AVOID,2,0.55,1
179.00,40.318,1.134,-6.124,0.010,0.022,0.1,-1.2,80.7,16.869,-1.124,-8.597,AVOID,2,0.54,1
179.10,40.323,1.134,-6.122,0.010,0.024,0.0,-1.0,81.0,16.869,-1.122,-8.602,AVOID,2,0.53,1
179.20,40.328,1.134,-6.120,0.010,0.026,0.0,-0.9,81.3,16.869,-1.120,-8.606,AVOID,2,0.53,1
179.30,40.333,1.134,-6.117,0.009,0.026,-0.0,-0.7,81.6,16.869,-1.117,-8.610,AVOID,2,0.52,1
179.40,40.337,1.134,-6.114,0.009,0.026,-0.1,-0.5,81.8,16.869,-1.114,-8.614,AVOID,2,0.51,1
179.50,40.342,1.135,-6.112,0.009,0.026,-0.1,-0.4,82.1,16.869,-1.112,-8.617,AVOID,2,0.51,1
179.60,40.346,1.135,-6.109,0.008,0.025,-0.1,-0.2,82.3,16.869,-1.109,-8.621,AVOID,2,0.50,1
179.70,40.349,1.135,-6.107,0.008,0.024,-0.2,-0.1,82.5,16.869,-1.107,-8.624,AVOID,2,0.50,1
179.80,40.354,1.135,-6.105,0.008,0.022,-0.2,0.1,82.8,16.868,-1.105,-8.628,AVOID,2,0.65,1
179.90,40.358,1.136,-6.103,0.007,0.019,-0.2,0.2,83.0,16.868,-1.103,-8.631,AVOID,2,0.64,1
180.00,40.362,1.136,-6.101,0.008,0.016,-0.3,0.3,83.3,16.868,-1.101,-8.634,AVOID,2,0.63,1
180.10,40.366,1.136,-6.099,0.007,0.013,-0.3,0.4,83.5,16.868,-1.099,-8.638,AVOID,2,0.62,1
180.20,40.370,1.137,-6.098,0.007,0.010,-0.3,0.5,83.7,16.868,-1.098,-8.641,AVOID,2,0.61,1
180.30,40.373,1.137,-6.098,0.007,0.007,-0.3,0.5,83.9,16.867,-1.098,-8.644,AVOID,2,0.61,1
180.40,40.377,1.137,-6.097,0.007,0.003,-0.3,0.5,84.2,16.867,-1.097,-8.647,AVOID,2,0.60,1
180.50,40.380,1.137,-6.097,0.007,0.000,-0.3,0.5,84.4,16.867,-1.097,-8.649,AVOID,2,0.59,1
180.60,40.383,1.138,-6.097,0.007,-0.003,-0.3,0.5,84.6,16.867,-1.097,-8.652,AVOID,2,0.59,1
180.70,40.386,1.138,-6.098,0.007,-0.006,-0.3,0.5,84.8,16.866,-1.098,-8.655,AVOID,2,0.58,1
180.80,40.389,1.138,-6.098,0.007,-0.009,-0.3,0.5,85.0,16.866,-1.098,-8.657,AVOID,2,0.57,1
180.90,40.393,1.139,-6.099,0.007,-0.012,-0.2,0.4,85.2,16.866,-1.099,-8.660,AVOID,2,0.57,1
181.00,40.395,1.139,-6.100,0.007,-0.014,-0.2,0.3,85.4,16.866,-1.100,-8.662,AVOID,2,0.56,1
181.10,40.399,1.139,-6.102,0.006,-0.016,-0.2,0.2,85.6,16.865,-1.102,-8.665,AVOID,2,0.55,1
181.20,40.401,1.140,-6.103,0.006,-0.018,-0.1,0.1,85.7,16.865,-1.103,-8.667,AVOID,2,0.55,1
181.30,40.405,1.140,-6.105,0.006,-0.019,-0.1,0.0,85.9,16.865,-1.105,-8.670,AVOID,2,0.54,1
181.40,40.407,1.140,-6.107,0.006,-0.020,-0.1,-0.1,86.1,16.865,-1.107,-8.672,AVOID,2,0.54,1
181.50,40.410,1.141,-6.109,0.005,-0.021,-0.0,-0.2,86.3,16.864,-1.109,-8.674,AVOID,2,0.54,1
181.60,40.413,1.141,-6.111,0.005,-0.021,-0.0,-0.3,86.4,16.864,-1.111,-8.676,AVOID,2,0.53,1
181.70,40.416,1.141,-6.113,0.005,-0.020,0.0,-0.5,86.6,16.864,-1.113,-8.679,AVOID,2,0.53,1
181.80,40.419,1.142,-6.115,0.004,-0.020,0.0,-0.6,86.8,16.863,-1.115,-8.681,AVOID,2,0.52,1
181.90,40.421,1.142,-6.117,0.004,-0.018,0.1,-0.7,87.0,16.863,-1.117,-8.683,AVOID,2,0.52,1
182.00,40.424,1.142,-6.118,0.004,-0.017,0.1,-0.8,87.1,16.863,-1.118,-8.685,AVOID,2,0.52,1
182.10,40.427,1.143,-6.120,0.004,-0.014,0.1,-0.9,87.3,16.863,-1.120,-8.687,AVOID,2,0.52,1
182.20,40.429,1.143,-6.121,0.004,-0.013,0.1,-1.0,87.4,16.863,-1.121,-8.689,AVOID,2,0.51,1
182.30,40.430,1.143,-6.122,0.004,-0.011,0.1,-1.1,87.5,16.862,-1.122,-8.690,AVOID,2,0.51,1
182.40,40.432,1.143,-6.123,0.004,-0.008,0.1,-1.1,87.7,16.862,-1.123,-8.692,AVOID,2,0.50,1
182.50,40.435,1.144,-6.123,0.004,-0.006,0.1,-1.2,87.8,16.862,-1.123,-8.694,AVOID,2,0.50,1
182.60,40.437,1.144,-6.124,0.004,-0.003,0.1,-1.2,88.0,16.861,-1.124,-8.696,AVOID,2,0.62,1
182.70,40.439,1.145,-6.124,0.004,0.000,0.1,-1.2,88.1,16.861,-1.124,-8.697,AVOID,2,0.61,1
182.80,40.441,1.145,-6.124,0.004,0.003,0.1,-1.2,88.3,16.861,-1.124,-8.699,AVOID,2,0.61,1
182.90,40.443,1.145,-6.123,0.004,0.006,0.1,-1.2,88.4,16.861,-1.123,-8.700,AVOID,2,0.60,1
183.00,40.445,1.146,-6.122,0.004,0.008,0.1,-1.1,88.5,16.860,-1.122,-8.702,AVOID,2,0.60,1
183.10,40.447,1.146,-6.121,0.004,0.011,0.1,-1.0,88.6,16.860,-1.121,-8.703,AVOID,2,0.59,1
183.20,40.449,1.146,-6.120,0.004,0.013,0.1,-1.0,88.8,16.860,-1.120,-8.705,AVOID,2,0.59,1
183.30,40.450,1.146,-6.119,0.004,0.014,0.1,-0.9,88.9,16.860,-1.119,-8.706,AVOID,2,0.58,1
183.40,40.452,1.147,-6.118,0.004,0.016,0.1,-0.8,89.0,16.859,-1.118,-8.707,AVOID,2,0.58,1
183.50,40.453,1.147,-6.116,0.004,0.017,0.0,-0.7,89.1,16.859,-1.116,-8.709,AVOID,2,0.58,1
183.60,40.455,1.147,-6.114,0.004,0.018,0.0,-0.6,89.2,16.859,-1.114,-8.710,AVOID,2,0.57,1
183.70,40.456,1.148,-6.112,0.003,0.018,-0.0,-0.5,89.3,16.858,-1.112,-8.711,AVOID,2,0.57,1
183.80,40.458,1.148,-6.111,0.003,0.018,-0.0,-0.3,89.4,16.858,-1.111,-8.712,AVOID,2,0.57,1
183.90,40.459,1.148,-6.109,0.003,0.018,-0.1,-0.2,89.5,16.858,-1.109,-8.713,AVOID,2,0.57,1
184.00,40.460,1.149,-6.107,0.003,0.017,-0.1,-0.1,89.5,16.858,-1.107,-8.713,AVOID,2,0.56,1
184.10,40.461,1.149,-6.106,0.002,0.015,-0.1,-0.0,89.6,16.857,-1.106,-8.714,AVOID,2,0.56,1
184.20,40.462,1.149,-6.104,0.001,0.013,-0.1,0.1,89.7,16.857,-1.104,-8.715,AVOID,2,0.56,1
184.30,40.463,1.149,-6.103,0.001,0.011,-0.2,0.1,89.7,16.857,-1.103,-8.716,AVOID,2,0.56,1
184.40,40.464,1.149,-6.102,0.001,0.008,-0.2,0.2,89.8,16.857,-1.102,-8.717,AVOID,2,0.56,1
184.50,40.465,1.149,-6.102,0.001,0.006,-0.2,0.2,89.8,16.857,-1.102,-8.717,AVOID,2,0.55,1
184.60,40.466,1.150,-6.101,0.001,0.003,-0.2,0.2,89.9,16.857,-1.101,-8.718,AVOID,2,0.55,1
184.70,40.466,1.150,-6.101,0.001,0.000,-0.3,0.3,89.9,16.857,-1.101,-8.718,AVOID,2,0.55,1
184.80,40.467,1.150,-6.101,0.001,-0.002,-0.3,0.2,90.0,16.857,-1.101,-8.719,AVOID,2,0.55,1
184.90,40.467,1.150,-6.102,0.001,-0.004,-0.3,0.2,90.0,16.857,-1.102,-8.719,AVOID,2,0.55,1
185.00,40.468,1.150,-6.102,0.001,-0.007,-0.3,0.2,90.0,16.856,-1.102,-8.720,AVOID,2,0.55,1
185.10,40.468,1.150,-6.103,0.001,-0.009,-0.2,0.1,90.1,16.856,-1.103,-8.720,AVOID,2,0.55,1
185.20,40.469,1.150,-6.104,0.001,-0.012,-0.2,0.1,90.1,16.856,-1.104,-8.720,AVOID,2,0.55,1
185.30,40.469,1.150,-6.105,0.000,-0.013,-0.2,-0.0,90.1,16.856,-1.105,-8.721,AVOID,2,0.54,1
185.40,40.470,1.150,-6.107,0.000,-0.014,-0.1,-0.1,90.2,16.856,-1.107,-8.721,AVOID,2,0.54,1
185.50,40.470,1.150,-6.108,-0.000,-0.015,-0.1,-0.2,90.2,16.856,-1.108,-8.721,AVOID,2,0.54,1
185.60,40.470,1.150,-6.109,-0.000,-0.015,-0.1,-0.3,90.2,16.856,-1.109,-8.721,AVOID,2,0.54,1
185.70,40.470,1.150,-6.111,-0.000,-0.015,0.0,-0.4,90.2,16.856,-1.111,-8.722,AVOID,2,0.54,1
185.80,40.470,1.150,-6.112,-0.000,-0.015,0.0,-0.4,90.2,16.856,-1.112,-8.722,AVOID,2,0.54,1
185.90,40.470,1.150,-6.114,-0.001,-0.014,0.1,-0.5,90.2,16.856,-1.114,-8.722,AVOID,2,0.54,1
186.00,40.470,1.150,-6.115,-0.001,-0.013,0.1,-0.6,90.2,16.856,-1.115,-8.722,AVOID,2,0.55,1
186.10,40.470,1.150,-6.116,-0.001,-0.012,0.1,-0.7,90.2,16.856,-1.116,-8.722,AVOID,2,0.55,1
186.20,40.470,1.150,-6.118,-0.001,-0.011,0.2,-0.8,90.2,16.856,-1.118,-8.722,AVOID,2,0.55,1
186.30,40.470,1.150,-6.119,-0.001,-0.009,0.2,-0.8,90.1,16.856,-1.119,-8.721,AVOID,2,0.55,1
186.40,40.470,1.150,-6.119,-0.001,-0.007,0.1,-0.9,90.1,16.857,-1.119,-8.721,AVOID,2,0.55,1
186.50,40.469,1.150,-6.120,-0.001,-0.005,0.1,-0.9,90.1,16.857,-1.120,-8.721,AVOID,2,0.55,1
186.60,40.469,1.150,-6.120,-0.001,-0.003,0.1,-1.0,90.1,16.857,-1.120,-8.721,AVOID,2,0.55,1
186.70,40.469,1.150,-6.120,-0.001,-0.001,0.1,-1.0,90.0,16.857,-1.120,-8.720,AVOID,2,0.55,1
186.80,40.468,1.150,-6.120,-0.001,0.001,0.1,-1.0,90.0,16.857,-1.120,-8.720,AVOID,2,0.55,1
186.90,40.468,1.150,-6.120,-0.001,0.003,0.0,-1.0,90.0,16.857,-1.120,-8.720,AVOID,2,0.55,1
187.00,40.467,1.149,-6.120,-0.001,0.005,0.0,-0.9,89.9,16.857,-1.120,-8.719,AVOID,2,0.55,1
187.10,40.466,1.149,-6.119,-0.001,0.007,0.0,-0.9,89.9,16.857,-1.119,-8.719,AVOID,2,0.55,1
187.20,40.466,1.149,-6.119,-0.001,0.008,0.0,-0.9,89.8,16.857,-1.119,-8.718,AVOID,2,0.56,1
187.30,40.465,1.149,-6.118,-0.001,0.010,0.0,-0.8,89.8,16.857,-1.118,-8.718,AVOID,2,0.56,1
