t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
284.70,30.641,-0.675,-103.121,0.350,-0.654,-2.5,5.7,168.1,9.384,-100.121,-0.675,Z_STAB,1,,0
284.80,30.608,-0.692,-103.191,0.352,-0.654,-2.5,5.7,166.4,9.418,-100.191,-0.692,Z_STAB,1,,0
284.90,30.581,-0.705,-103.246,0.354,-0.653,-2.5,5.7,165.0,9.446,-100.246,-0.705,Z_STAB,1,,0
285.00,30.547,-0.720,-103.316,0.355,-0.653,-2.5,5.8,163.3,9.481,-100.316,-0.720,Z_STAB,1,,0
285.10,30.512,-0.735,-103.386,0.356,-0.653,-2.5,5.8,161.6,9.516,-100.386,-0.735,Z_STAB,1,,0
285.20,30.477,-0.748,-103.455,0.360,-0.652,-2.6,5.9,159.8,9.552,-100.455,-0.748,Z_STAB,1,,0
285.30,30.448,-0.758,-103.511,0.362,-0.652,-2.6,5.9,158.4,9.582,-100.511,-0.758,Z_STAB,1,,0
285.40,30.426,-0.765,-103.553,0.362,-0.652,-2.6,5.9,157.3,9.604,-100.553,-0.765,Z_STAB,1,,0
285.50,30.389,-0.776,-103.623,0.365,-0.652,-2.6,5.9,155.5,9.642,-100.623,-0.776,Z_STAB,1,,0
285.60,30.352,-0.786,-103.692,0.368,-0.651,-2.6,6.0,153.7,9.680,-100.692,-0.786,Z_STAB,1,,0
285.70,30.322,-0.793,-103.748,0.369,-0.651,-2.6,6.0,152.2,9.711,-100.748,-0.793,Z_STAB,1,,0
285.80,30.283,-0.801,-103.818,0.371,-0.651,-2.6,6.1,150.4,9.750,-100.818,-0.801,Z_STAB,1,,0
285.90,30.244,-0.808,-103.888,0.375,-0.650,-2.7,6.1,148.5,9.789,-100.888,-0.808,Z_STAB,1,,0
286.00,30.205,-0.813,-103.958,0.378,-0.650,-2.7,6.1,146.6,9.829,-100.958,-0.813,Z_STAB,1,,0
286.10,30.173,-0.817,-104.014,0.379,-0.649,-2.7,6.2,145.0,9.861,-101.014,-0.817,Z_STAB,1,,0
286.20,30.133,-0.820,-104.084,0.382,-0.649,-2.7,6.2,143.1,9.901,-101.084,-0.820,Z_STAB,1,,0
286.30,30.092,-0.822,-104.154,0.386,-0.649,-2.7,6.3,141.2,9.942,-101.154,-0.822,Z_STAB,1,,0
286.40,30.051,-0.823,-104.224,0.389,-0.648,-2.8,6.3,139.2,9.983,-101.224,-0.823,Z_STAB,1,,0
286.50,30.018,-0.822,-104.280,0.391,-0.648,-2.8,6.4,137.6,10.016,-101.280,-0.822,Z_STAB,1,,0
286.60,29.977,-0.820,-104.350,0.381,-0.649,-2.8,6.4,135.9,10.056,-101.350,-0.820,Z_STAB,1,,0
286.70,29.946,-0.818,-104.406,0.371,-0.652,-2.7,6.4,134.9,10.088,-101.406,-0.818,Z_STAB,1,,0
286.80,29.915,-0.815,-104.462,0.361,-0.656,-2.7,6.3,134.1,10.118,-101.462,-0.815,Z_STAB,1,,0
286.90,29.878,-0.812,-104.533,0.350,-0.660,-2.6,6.1,133.2,10.155,-101.533,-0.812,Z_STAB,1,,0
287.00,29.842,-0.808,-104.604,0.340,-0.665,-2.6,5.8,132.5,10.190,-101.604,-0.808,Z_STAB,1,,0
287.10,29.806,-0.804,-104.674,0.331,-0.669,-2.6,5.5,131.7,10.225,-101.674,-0.804,Z_STAB,1,,0
287.20,29.771,-0.800,-104.745,0.324,-0.672,-2.6,5.2,131.0,10.260,-101.745,-0.800,Z_STAB,1,,0
287.30,29.737,-0.795,-104.817,0.317,-0.675,-2.6,4.9,130.3,10.294,-101.817,-0.795,Z_STAB,1,,0
287.40,29.703,-0.790,-104.888,0.312,-0.676,-2.7,4.6,129.6,10.327,-101.888,-0.790,Z_STAB,1,,0
287.50,29.677,-0.786,-104.944,0.309,-0.676,-2.7,4.4,129.0,10.353,-101.944,-0.786,Z_STAB,1,,0
287.60,29.650,-0.781,-105.001,0.307,-0.676,-2.7,4.2,128.4,10.379,-102.001,-0.781,Z_STAB,1,,0
287.70,29.624,-0.775,-105.058,0.305,-0.674,-2.7,4.1,127.7,10.405,-102.058,-0.775,Z_STAB,1,,0
287.80,29.591,-0.768,-105.128,0.303,-0.672,-2.8,4.1,126.9,10.437,-102.128,-0.768,Z_STAB,1,,0
287.90,29.559,-0.761,-105.198,0.302,-0.670,-2.7,4.1,126.1,10.468,-102.198,-0.761,Z_STAB,1,,0
288.00,29.534,-0.754,-105.254,0.301,-0.668,-2.7,4.1,125.5,10.493,-102.254,-0.754,Z_STAB,1,,0
288.10,29.502,-0.745,-105.324,0.300,-0.665,-2.7,4.2,124.6,10.524,-102.324,-0.745,Z_STAB,1,,0
288.20,29.478,-0.738,-105.379,0.300,-0.663,-2.6,4.3,123.9,10.548,-102.379,-0.738,Z_STAB,1,,0
288.30,29.447,-0.729,-105.449,0.299,-0.661,-2.5,4.5,123.1,10.578,-102.449,-0.729,Z_STAB,1,,0
288.40,29.417,-0.719,-105.518,0.298,-0.660,-2.5,4.7,122.2,10.608,-102.518,-0.719,Z_STAB,1,,0
288.50,29.387,-0.709,-105.587,0.297,-0.659,-2.4,4.8,121.3,10.637,-102.587,-0.709,Z_STAB,1,,0
288.60,29.357,-0.699,-105.656,0.296,-0.659,-2.3,4.9,120.4,10.666,-102.656,-0.699,Z_STAB,1,,0
288.70,29.328,-0.689,-105.725,0.294,-0.659,-2.2,5.0,119.4,10.694,-102.725,-0.689,Z_STAB,1,,0
288.80,29.299,-0.678,-105.794,0.292,-0.660,-2.1,5.1,118.5,10.722,-102.794,-0.678,Z_STAB,1,,0
288.90,29.277,-0.669,-105.849,0.291,-0.661,-2.1,5.1,117.8,10.744,-102.849,-0.669,Z_STAB,1,,0
289.00,29.260,-0.662,-105.891,0.290,-0.662,-2.1,5.0,117.2,10.761,-102.891,-0.662,Z_STAB,1,,0
289.10,29.232,-0.651,-105.960,0.288,-0.663,-2.1,5.0,116.3,10.788,-102.960,-0.651,Z_STAB,1,,0
289.20,29.204,-0.639,-106.029,0.286,-0.665,-2.0,4.9,115.3,10.815,-103.029,-0.639,Z_STAB,1,,0
289.30,29.182,-0.629,-106.085,0.285,-0.666,-2.1,4.8,114.6,10.836,-103.085,-0.629,Z_STAB,1,,0
289.40,29.155,-0.616,-106.155,0.285,-0.667,-2.1,4.7,113.6,10.862,-103.155,-0.616,Z_STAB,1,,0
289.50,29.128,-0.603,-106.224,0.284,-0.668,-2.1,4.6,112.6,10.889,-103.224,-0.603,Z_STAB,1,,0
289.60,29.107,-0.591,-106.280,0.284,-0.668,-2.1,4.5,111.8,10.909,-103.280,-0.591,Z_STAB,1,,0
289.70,29.080,-0.577,-106.349,0.284,-0.668,-2.2,4.4,110.8,10.935,-103.349,-0.577,Z_STAB,1,,0
289.80,29.059,-0.565,-106.405,0.284,-0.667,-2.2,4.3,110.0,10.955,-103.405,-0.565,Z_STAB,1,,0
289.90,29.034,-0.549,-106.474,0.285,-0.666,-2.2,4.3,109.0,10.980,-103.474,-0.549,Z_STAB,1,,0
290.00,29.008,-0.533,-106.544,0.285,-0.665,-2.3,4.3,107.9,11.005,-103.544,-0.533,Z_STAB,1,,0
290.10,28.983,-0.517,-106.613,0.286,-0.664,-2.3,4.3,106.9,11.029,-103.613,-0.517,Z_STAB,1,,0
290.20,28.963,-0.503,-106.668,0.287,-0.663,-2.3,4.3,106.1,11.049,-103.668,-0.503,Z_STAB,1,,0
290.30,28.938,-0.485,-106.737,0.288,-0.662,-2.2,4.4,105.0,11.072,-103.737,-0.485,Z_STAB,1,,0
290.40,28.914,-0.467,-106.806,0.289,-0.661,-2.2,4.5,104.0,11.096,-103.806,-0.467,Z_STAB,1,,0
290.50,28.895,-0.452,-106.861,0.289,-0.661,-2.2,4.6,103.1,11.114,-103.861,-0.452,Z_STAB,1,,0
290.60,28.872,-0.434,-106.930,0.290,-0.660,-2.2,4.7,102.0,11.137,-103.930,-0.434,Z_STAB,1,,0
290.70,28.848,-0.414,-106.999,0.291,-0.660,-2.1,4.7,101.0,11.159,-103.999,-0.414,Z_STAB,1,,0
290.80,28.826,-0.395,-107.068,0.291,-0.660,-2.1,4.8,99.9,11.181,-104.068,-0.395,Z_STAB,1,,0
290.90,28.808,-0.379,-107.123,0.290,-0.660,-2.1,4.9,99.0,11.199,-104.123,-0.379,Z_STAB,1,,0
291.00,28.786,-0.359,-107.192,0.290,-0.661,-2.0,4.9,98.0,11.220,-104.192,-0.359,Z_STAB,1,,0
291.10,28.764,-0.338,-107.261,0.290,-0.661,-2.0,4.9,96.9,11.241,-104.261,-0.338,Z_STAB,1,,0
291.20,28.742,-0.317,-107.330,0.290,-0.662,-2.0,4.9,95.8,11.262,-104.330,-0.317,Z_STAB,1,,0
291.30,28.726,-0.300,-107.386,0.290,-0.663,-2.0,4.8,94.9,11.278,-104.386,-0.300,Z_STAB,1,,0
291.40,28.705,-0.278,-107.455,0.289,-0.663,-2.0,4.8,93.8,11.298,-104.455,-0.278,Z_STAB,1,,0
291.50,28.685,-0.256,-107.524,0.289,-0.664,-2.0,4.7,92.8,11.318,-104.524,-0.256,Z_STAB,1,,0
291.60,28.669,-0.238,-107.580,0.289,-0.665,-2.1,4.7,91.9,11.333,-104.580,-0.238,Z_STAB,1,,0
291.70,28.650,-0.215,-107.649,0.289,-0.665,-2.1,4.6,90.8,11.352,-104.649,-0.215,Z_STAB,1,,0
291.80,28.631,-0.192,-107.718,0.289,-0.665,-2.1,4.6,89.7,11.371,-104.718,-0.192,Z_STAB,1,,0
291.90,28.612,-0.168,-107.788,0.290,-0.665,-2.1,4.6,88.6,11.389,-104.788,-0.168,Z_STAB,1,,0
292.00,28.598,-0.149,-107.843,0.290,-0.665,-2.1,4.5,87.7,11.403,-104.843,-0.149,Z_STAB,1,,0
292.10,28.580,-0.124,-107.912,0.291,-0.664,-2.1,4.5,86.6,11.421,-104.912,-0.124,Z_STAB,1,,0
292.20,28.563,-0.099,-107.982,0.291,-0.664,-2.1,4.5,85.5,11.437,-104.982,-0.099,Z_STAB,1,,0
292.30,28.550,-0.079,-108.037,0.292,-0.663,-2.2,4.6,84.6,11.451,-105.037,-0.079,Z_STAB,1,,0
292.40,28.533,-0.054,-108.106,0.292,-0.663,-2.2,4.6,83.5,11.467,-105.106,-0.054,Z_STAB,1,,0
292.50,28.518,-0.028,-108.175,0.293,-0.662,-2.1,4.6,82.4,11.482,-105.175,-0.028,Z_STAB,1,,0
292.60,28.502,-0.001,-108.245,0.293,-0.662,-2.1,4.7,81.3,11.498,-105.245,-0.001,Z_STAB,1,,0
292.70,28.491,0.020,-108.300,0.294,-0.662,-2.1,4.7,80.4,11.509,-105.300,0.020,Z_STAB,1,,0
292.80,28.476,0.046,-108.369,0.294,-0.662,-2.1,4.8,79.3,11.524,-105.369,0.046,Z_STAB,1,,0
292.90,28.463,0.073,-108.438,0.294,-0.662,-2.1,4.8,78.2,11.538,-105.438,0.073,Z_STAB,1,,0
293.00,28.452,0.095,-108.493,0.294,-0.662,-2.1,4.8,77.3,11.548,-105.493,0.095,Z_STAB,1,,0
293.10,28.439,0.122,-108.563,0.294,-0.662,-2.1,4.8,76.2,11.562,-105.563,0.122,Z_STAB,1,,0
293.20,28.427,0.150,-108.632,0.294,-0.663,-2.1,4.8,75.1,11.574,-105.632,0.150,Z_STAB,1,,0
293.30,28.415,0.178,-108.701,0.293,-0.663,-2.1,4.8,74.0,11.587,-105.701,0.178,Z_STAB,1,,0
293.40,28.404,0.206,-108.770,0.293,-0.664,-2.1,4.8,72.9,11.598,-105.770,0.206,Z_STAB,1,,0
293.50,28.393,0.234,-108.840,0.293,-0.664,-2.1,4.8,71.8,11.610,-105.840,0.234,Z_STAB,1,,0
293.60,28.383,0.262,-108.909,0.293,-0.665,-2.1,4.8,70.7,11.620,-105.909,0.262,Z_STAB,1,,0
293.70,28.375,0.285,-108.964,0.293,-0.665,-2.1,4.7,69.8,11.629,-105.964,0.285,Z_STAB,1,,0
293.80,28.366,0.314,-109.034,0.293,-0.665,-2.1,4.7,68.7,11.639,-106.034,0.314,Z_STAB,1,,0
293.90,28.357,0.343,-109.103,0.293,-0.665,-2.1,4.7,67.6,11.648,-106.103,0.343,Z_STAB,1,,0
294.00,28.350,0.366,-109.159,0.293,-0.665,-2.1,4.7,66.7,11.655,-106.159,0.366,Z_STAB,1,,0
294.10,28.343,0.396,-109.228,0.293,-0.665,-2.1,4.6,65.6,11.664,-106.228,0.396,Z_STAB,1,,0
294.20,28.336,0.425,-109.298,0.293,-0.665,-2.1,4.6,64.5,11.672,-106.298,0.425,Z_STAB,1,,0
294.30,28.329,0.455,-109.367,0.293,-0.665,-2.1,4.6,63.4,11.680,-106.367,0.455,Z_STAB,1,,0
294.40,28.324,0.478,-109.422,0.293,-0.664,-2.1,4.6,62.6,11.685,-106.422,0.478,Z_STAB,1,,0
294.50,28.319,0.508,-109.492,0.294,-0.664,-2.1,4.7,61.5,11.692,-106.492,0.508,Z_STAB,1,,0
294.60,28.314,0.538,-109.561,0.294,-0.664,-2.1,4.7,60.4,11.698,-106.561,0.538,Z_STAB,1,,0
294.70,28.310,0.568,-109.630,0.294,-0.664,-2.1,4.7,59.3,11.704,-106.630,0.568,Z_STAB,1,,0
294.80,28.306,0.598,-109.700,0.294,-0.664,-2.1,4.7,58.2,11.709,-106.700,0.598,Z_STAB,1,,0
294.90,28.303,0.628,-109.769,0.294,-0.664,-2.1,4.7,57.1,11.714,-106.769,0.628,Z_STAB,1,,0
295.00,28.301,0.652,-109.824,0.294,-0.664,-2.1,4.8,56.2,11.717,-106.824,0.652,Z_STAB,1,,0
295.10,28.299,0.683,-109.894,0.294,-0.664,-2.1,4.8,55.1,11.721,-106.894,0.683,Z_STAB,1,,0
295.20,28.297,0.713,-109.963,0.294,-0.664,-2.1,4.8,54.0,11.724,-106.963,0.713,Z_STAB,1,,0
295.30,28.296,0.743,-110.032,0.293,-0.664,-2.1,4.8,52.9,11.727,-107.032,0.743,Z_STAB,1,,0
295.40,28.296,0.773,-110.102,0.293,-0.664,-2.1,4.8,51.9,11.730,-107.102,0.773,Z_STAB,1,,0
295.50,28.296,0.797,-110.157,0.293,-0.665,-2.1,4.8,51.0,11.731,-107.157,0.797,Z_STAB,1,,0
295.60,28.297,0.827,-110.227,0.293,-0.665,-2.1,4.7,49.9,11.733,-107.227,0.827,Z_STAB,1,,0
295.70,28.298,0.857,-110.296,0.293,-0.665,-2.1,4.7,48.8,11.734,-107.296,0.857,Z_STAB,1,,0
295.80,28.300,0.887,-110.365,0.292,-0.665,-2.1,4.7,47.8,11.734,-107.365,0.887,Z_STAB,1,,0
295.90,28.301,0.911,-110.421,0.292,-0.665,-2.1,4.7,46.9,11.734,-107.421,0.911,Z_STAB,1,,0
296.00,28.304,0.942,-110.490,0.292,-0.665,-2.1,4.7,45.8,11.734,-107.490,0.942,Z_STAB,1,,0
296.10,28.307,0.971,-110.560,0.292,-0.665,-2.1,4.7,44.7,11.733,-107.560,0.971,Z_STAB,1,,0
296.20,28.311,1.001,-110.629,0.292,-0.665,-2.1,4.7,43.7,11.731,-107.629,1.001,Z_STAB,1,,0
296.30,28.316,1.031,-110.699,0.292,-0.665,-2.1,4.7,42.6,11.730,-107.699,1.031,Z_STAB,1,,0
296.40,28.321,1.061,-110.768,0.292,-0.665,-2.1,4.7,41.5,11.727,-107.768,1.061,Z_STAB,1,,0
296.50,28.324,1.079,-110.810,0.292,-0.665,-2.1,4.7,40.9,11.725,-107.810,1.079,Z_STAB,1,,0
296.60,28.330,1.108,-110.879,0.292,-0.665,-2.1,4.7,39.8,11.722,-107.879,1.108,Z_STAB,1,,0
296.70,28.335,1.132,-110.934,0.292,-0.665,-2.1,4.7,38.9,11.719,-107.934,1.132,Z_STAB,1,,0
296.80,28.342,1.161,-111.004,0.292,-0.665,-2.1,4.7,37.9,11.715,-108.004,1.161,Z_STAB,1,,0
296.90,28.350,1.190,-111.073,0.292,-0.665,-2.1,4.7,36.8,11.711,-108.073,1.190,Z_STAB,1,,0
297.00,28.358,1.219,-111.143,0.292,-0.665,-2.1,4.7,35.7,11.706,-108.143,1.219,Z_STAB,1,,0
297.10,28.366,1.248,-111.212,0.292,-0.665,-2.1,4.7,34.7,11.700,-108.212,1.248,Z_STAB,1,,0
297.20,28.374,1.271,-111.267,0.292,-0.665,-2.1,4.7,33.8,11.696,-108.267,1.271,Z_STAB,1,,0
297.30,28.383,1.299,-111.337,0.292,-0.665,-2.1,4.7,32.8,11.689,-108.337,1.299,Z_STAB,1,,0
297.40,28.393,1.327,-111.406,0.292,-0.665,-2.1,4.7,31.7,11.682,-108.406,1.327,Z_STAB,1,,0
297.50,28.404,1.355,-111.476,0.291,-0.665,-2.1,4.7,30.6,11.675,-108.476,1.355,Z_STAB,1,,0
297.60,28.415,1.383,-111.545,0.291,-0.665,-2.1,4.7,29.6,11.668,-108.545,1.383,Z_STAB,1,,0
297.70,28.426,1.411,-111.614,0.291,-0.666,-2.1,4.7,28.5,11.659,-108.614,1.411,Z_STAB,1,,0
297.80,28.436,1.433,-111.670,0.291,-0.666,-2.1,4.7,27.7,11.653,-108.670,1.433,Z_STAB,1,,0
297.90,28.448,1.460,-111.739,0.291,-0.666,-2.1,4.7,26.6,11.644,-108.739,1.460,Z_STAB,1,,0
298.00,28.461,1.487,-111.809,0.291,-0.666,-2.1,4.7,25.6,11.634,-108.809,1.487,Z_STAB,1,,0
298.10,28.475,1.514,-111.878,0.291,-0.666,-2.1,4.7,24.5,11.624,-108.878,1.514,Z_STAB,1,,0
298.20,28.486,1.535,-111.934,0.290,-0.666,-2.1,4.7,23.7,11.616,-108.934,1.535,Z_STAB,1,,0
298.30,28.500,1.561,-112.003,0.290,-0.666,-2.1,4.7,22.6,11.605,-109.003,1.561,Z_STAB,1,,0
298.40,28.515,1.587,-112.073,0.290,-0.666,-2.1,4.7,21.6,11.594,-109.073,1.587,Z_STAB,1,,0
298.50,28.527,1.607,-112.128,0.290,-0.666,-2.1,4.7,20.7,11.585,-109.128,1.607,Z_STAB,1,,0
298.60,28.543,1.633,-112.198,0.290,-0.666,-2.1,4.7,19.7,11.573,-109.198,1.633,Z_STAB,1,,0
298.70,28.556,1.653,-112.253,0.290,-0.666,-2.1,4.7,18.9,11.563,-109.253,1.653,Z_STAB,1,,0
298.80,28.572,1.678,-112.323,0.290,-0.666,-2.1,4.7,17.8,11.550,-109.323,1.678,Z_STAB,1,,0
298.90,28.589,1.702,-112.392,0.290,-0.666,-2.1,4.7,16.8,11.537,-109.392,1.702,Z_STAB,1,,0
299.00,28.606,1.726,-112.462,0.290,-0.666,-2.1,4.7,15.7,11.524,-109.462,1.726,Z_STAB,1,,0
299.10,28.621,1.745,-112.517,0.290,-0.666,-2.1,4.7,14.9,11.512,-109.517,1.745,Z_STAB,1,,0
299.20,28.639,1.769,-112.587,0.290,-0.666,-2.1,4.7,13.9,11.498,-109.587,1.769,Z_STAB,1,,0
299.30,28.657,1.792,-112.656,0.290,-0.666,-2.1,4.7,12.8,11.483,-109.656,1.792,Z_STAB,1,,0
299.40,28.676,1.815,-112.725,0.290,-0.666,-2.1,4.7,11.8,11.468,-109.725,1.815,Z_STAB,1,,0
299.50,28.696,1.838,-112.795,0.290,-0.666,-2.1,4.7,10.7,11.453,-109.795,1.838,Z_STAB,1,,0
299.60,28.716,1.860,-112.864,0.290,-0.666,-2.1,4.7,9.7,11.437,-109.864,1.860,Z_STAB,1,,0
299.70,28.732,1.877,-112.920,0.290,-0.666,-2.1,4.7,8.9,11.424,-109.920,1.877,Z_STAB,1,,0
299.80,28.752,1.899,-112.989,0.289,-0.667,-2.0,4.7,7.8,11.407,-109.989,1.899,Z_STAB,1,,0
299.90,28.769,1.916,-113.045,0.289,-0.667,-2.0,4.7,7.0,11.393,-110.045,1.916,Z_STAB,1,,0
300.00,28.790,1.937,-113.114,0.289,-0.667,-2.0,4.7,6.0,11.376,-110.114,1.937,Z_STAB,1,,0
300.10,28.811,1.957,-113.184,0.289,-0.667,-2.0,4.7,4.9,11.358,-110.184,1.957,Z_STAB,1,,0
300.20,28.829,1.973,-113.240,0.289,-0.667,-2.0,4.7,4.1,11.344,-110.240,1.973,Z_STAB,1,,0
300.30,28.851,1.993,-113.309,0.289,-0.667,-2.1,4.7,3.1,11.326,-110.309,1.993,Z_STAB,1,,0
300.40,28.874,2.012,-113.379,0.289,-0.667,-2.1,4.7,2.0,11.307,-110.379,2.012,Z_STAB,1,,0
300.50,28.892,2.027,-113.434,0.289,-0.667,-2.1,4.7,1.2,11.292,-110.434,2.027,Z_STAB,1,,0
300.60,28.915,2.046,-113.504,0.289,-0.667,-2.1,4.7,0.2,11.272,-110.504,2.046,Z_STAB,1,,0
300.70,28.934,2.060,-113.559,0.289,-0.667,-2.1,4.7,-0.6,11.256,-110.559,2.060,Z_STAB,1,,0
300.80,28.957,2.078,-113.629,0.289,-0.667,-2.1,4.7,-1.7,11.236,-110.629,2.078,Z_STAB,1,,0
300.90,28.977,2.092,-113.684,0.289,-0.667,-2.1,4.7,-2.5,11.220,-110.684,2.092,Z_STAB,1,,0
301.00,29.001,2.108,-113.754,0.289,-0.667,-2.1,4.7,-3.5,11.199,-110.754,2.108,Z_STAB,1,,0
301.10,29.025,2.125,-113.824,0.289,-0.667,-2.1,4.7,-4.5,11.178,-110.824,2.125,Z_STAB,1,,0
301.20,29.040,2.135,-113.865,0.289,-0.667,-2.1,4.7,-5.1,11.166,-110.865,2.135,Z_STAB,1,,0
301.30,29.060,2.147,-113.921,0.289,-0.667,-2.1,4.7,-6.0,11.148,-110.921,2.147,Z_STAB,1,,0
301.40,29.086,2.163,-113.990,0.289,-0.667,-2.0,4.7,-7.0,11.127,-110.990,2.163,Z_STAB,1,,0
301.50,29.111,2.178,-114.060,0.289,-0.667,-2.0,4.7,-8.0,11.105,-111.060,2.178,Z_STAB,1,,0
301.60,29.132,2.189,-114.116,0.289,-0.667,-2.0,4.7,-8.8,11.087,-111.116,2.189,Z_STAB,1,,0
301.70,29.158,2.203,-114.185,0.289,-0.668,-2.0,4.7,-9.8,11.064,-111.185,2.203,Z_STAB,1,,0
301.80,29.184,2.217,-114.255,0.289,-0.668,-2.0,4.7,-10.9,11.041,-111.255,2.217,Z_STAB,1,,0
301.90,29.205,2.227,-114.310,0.289,-0.668,-2.0,4.7,-11.7,11.023,-111.310,2.227,Z_STAB,1,,0
302.00,29.226,2.238,-114.366,0.289,-0.668,-2.0,4.7,-12.5,11.004,-111.366,2.238,Z_STAB,1,,0
302.10,29.253,2.250,-114.436,0.289,-0.668,-2.0,4.7,-13.5,10.980,-111.436,2.250,Z_STAB,1,,0
302.20,29.280,2.262,-114.505,0.289,-0.668,-2.0,4.7,-14.5,10.956,-111.505,2.262,Z_STAB,1,,0
302.30,29.307,2.273,-114.575,0.289,-0.668,-2.0,4.7,-15.6,10.932,-111.575,2.273,Z_STAB,1,,0
302.40,29.329,2.282,-114.630,0.289,-0.668,-2.0,4.7,-16.4,10.912,-111.630,2.282,Z_STAB,1,,0
302.50,29.356,2.292,-114.700,0.289,-0.668,-2.0,4.7,-17.4,10.888,-111.700,2.292,Z_STAB,1,,0
302.60,29.384,2.302,-114.770,0.289,-0.668,-2.0,4.7,-18.4,10.863,-111.770,2.302,Z_STAB,1,,0
302.70,29.412,2.312,-114.839,0.289,-0.668,-2.0,4.7,-19.4,10.837,-111.839,2.312,Z_STAB,1,,0
302.80,29.434,2.319,-114.895,0.289,-0.668,-2.0,4.7,-20.2,10.817,-111.895,2.319,Z_STAB,1,,0
302.90,29.463,2.328,-114.965,0.289,-0.668,-2.0,4.7,-21.3,10.791,-111.965,2.328,Z_STAB,1,,0
303.00,29.491,2.336,-115.034,0.289,-0.668,-2.0,4.7,-22.3,10.766,-112.034,2.336,Z_STAB,1,,0
303.10,29.519,2.343,-115.104,0.289,-0.668,-2.0,4.7,-23.3,10.739,-112.104,2.343,Z_STAB,1,,0
303.20,29.542,2.349,-115.159,0.289,-0.668,-2.0,4.7,-24.1,10.718,-112.159,2.349,Z_STAB,1,,0
303.30,29.571,2.356,-115.229,0.289,-0.668,-2.0,4.7,-25.1,10.692,-112.229,2.356,Z_STAB,1,,0
303.40,29.594,2.361,-115.285,0.289,-0.668,-2.0,4.7,-26.0,10.671,-112.285,2.361,Z_STAB,1,,0
303.50,29.623,2.366,-115.354,0.289,-0.668,-2.0,4.7,-27.0,10.644,-112.354,2.366,Z_STAB,1,,0
303.60,29.652,2.372,-115.424,0.289,-0.668,-2.0,4.7,-28.0,10.617,-112.424,2.372,Z_STAB,1,,0
303.70,29.681,2.376,-115.494,0.289,-0.668,-2.0,4.7,-29.0,10.589,-112.494,2.376,Z_STAB,1,,0
303.80,29.710,2.381,-115.563,0.289,-0.668,-2.0,4.7,-30.0,10.562,-112.563,2.381,Z_STAB,1,,0
303.90,29.733,2.384,-115.619,0.289,-0.668,-2.0,4.7,-30.9,10.540,-112.619,2.384,Z_STAB,1,,0
304.00,29.757,2.386,-115.675,0.289,-0.668,-2.0,4.7,-31.7,10.518,-112.675,2.386,Z_STAB,1,,0
304.10,29.786,2.389,-115.744,0.289,-0.668,-2.0,4.7,-32.7,10.490,-112.744,2.389,Z_STAB,1,,0
304.20,29.809,2.391,-115.800,0.289,-0.668,-2.0,4.7,-33.5,10.467,-112.800,2.391,Z_STAB,1,,0
304.30,29.839,2.393,-115.870,0.289,-0.668,-2.0,4.7,-34.5,10.439,-112.870,2.393,Z_STAB,1,,0
304.40,29.862,2.394,-115.925,0.289,-0.668,-2.0,4.7,-35.3,10.417,-112.925,2.394,Z_STAB,1,,0
304.50,29.886,2.395,-115.981,0.289,-0.668,-2.0,4.7,-36.1,10.394,-112.981,2.395,Z_STAB,1,,0
304.60,29.909,2.395,-116.037,0.289,-0.668,-2.0,4.7,-37.0,10.371,-113.037,2.395,Z_STAB,1,,0
304.70,29.939,2.395,-116.106,0.289,-0.668,-2.0,4.7,-38.0,10.343,-113.106,2.395,Z_STAB,1,,0
304.80,29.962,2.395,-116.162,0.289,-0.668,-2.0,4.7,-38.8,10.320,-113.162,2.395,Z_STAB,1,,0
304.90,29.991,2.394,-116.232,0.289,-0.668,-2.0,4.7,-39.8,10.291,-113.232,2.394,Z_STAB,1,,0
305.00,30.021,2.393,-116.301,0.289,-0.668,-2.0,4.7,-40.8,10.262,-113.301,2.393,Z_STAB,1,,0
305.10,30.050,2.391,-116.371,0.289,-0.668,-2.0,4.7,-41.9,10.233,-113.371,2.391,Z_STAB,1,,0
305.20,30.079,2.388,-116.441,0.289,-0.668,-2.0,4.7,-42.9,10.204,-113.441,2.388,Z_STAB,1,,0
305.30,30.103,2.386,-116.496,0.289,-0.668,-2.0,4.7,-43.7,10.181,-113.496,2.386,Z_STAB,1,,0
305.40,30.126,2.383,-116.552,0.289,-0.668,-2.0,4.7,-44.5,10.157,-113.552,2.383,Z_STAB,1,,0
305.50,30.155,2.379,-116.622,0.289,-0.668,-2.0,4.7,-45.5,10.128,-113.622,2.379,Z_STAB,1,,0
305.60,30.185,2.375,-116.691,0.289,-0.668,-2.0,4.7,-46.6,10.099,-113.691,2.375,Z_STAB,1,,0
305.70,30.208,2.371,-116.747,0.289,-0.668,-2.0,4.7,-47.4,10.075,-113.747,2.371,Z_STAB,1,,0
305.80,30.237,2.366,-116.817,0.289,-0.668,-2.0,4.7,-48.4,10.046,-113.817,2.366,Z_STAB,1,,0
305.90,30.260,2.361,-116.872,0.289,-0.668,-2.0,4.7,-49.2,10.022,-113.872,2.361,Z_STAB,1,,0
306.00,30.283,2.356,-116.928,0.289,-0.668,-2.0,4.7,-50.0,9.999,-113.928,2.356,Z_STAB,1,,0
